Book_No,Title,Sub_Title,Author,Publisher,Year_This_Ed,ISBN,Subject,Topic,Class_1,Class_2,Class_3,Translator,Year_1st_Pub,Synopsis,Medium
13464,HEAVEN AND HELL,,Swedenborg - Emmanuel,J. M. Dent & Sons,1911,,,,214.2,SWE,,,,,
15414,THE LAST JUDGMENT,(Poshumous),Swedenborg - Emmanuel,Swedenborg Society,1934,,,,237,SWE,,,,,
13141,MARY RENAULT,A Biography,SWEETMAN - DAVID,Pimlico,1994,0 7126 604 5,Biography,Mary Renault,REN,SWE,,,,,
12190,GULLIVER'S TRAVELS INTO SEVERAL REMOTE NATIONS OF THE WORLD,,SWIFT - JONATHAN,T. Nelson and Sons - London,1883,,Literature,English Literature - English Fiction,823,SWI,,,,,
13413,GULLIVER'S TRAVELS INTO THE REMOTE REGIONS OF THE WORLD,,Swift - Dean,Cassell - Peter & Galpin,,none,,,823,SWI,,,,,
14727,A TALE OF A TUB AND OTHER STORIES,,Swift - Jonathan,J. M. Dent & Sons Ltd,1975,0-460-11347-X,,,823,SWI,,,,,
14723,GULLIVER'S TRAVELS,,Swift - Jonathan,Penguin,1967,,,,823,SWI,,,,,
11381,SONGS BEFORE SUNRISE,,SWINBURNE - ALGERNON CHARLES,William Heinemann,1922,,Literature,English Literature - English Poetry,821,SWI,,,,,
15335,MISCELLANIES,,Swinburne - Algernon Charles,Chatto & Windus,1886,,,,824,SWI,,,,,
13789,POEMS AND BALLADS,,Swinburne - Algernon Charles,Chatto & Windus,1912,,,,821,SWI,,,,,
13790,POEMS AND BALLADS:  SECOND SERIES,,Swinburne - Algernon Charles,Chatto & Windus,1912,,,,821,SWI,,,,,
13791,POEMS AND BALLADS:  THIRD SERIES,,Swinburne - Algernon Charles,Chatto & Windus,1910,,,,821,SWI,,,,,
16387,POEMS AND PROSE,,Swinburne - Algernon Charles,J. M. Dent & Sons,1946,,,,821,SWI,,,,,
14468,SWINBURNE,A selection compiled and with an introduction by Dame Edith Sitwell,Swinburne - Algernon Charles,Weidenfeld and Nicolson,1960,,,,821,SWI,,,,,
13792,THE WORKS OF ALGERNON CHARLES SWINBURNE,with an introduction by Laurence Binyon,Swinburne - Algernon Charles,Wordsworth Editions Ltd,1995,1-85326-443-1,,,821,SWI,,,,,
13902,WILLIAM BLAKE:  A CRITICAL ESSAY,edited with an introduction by Hugh J. Luke,Swinburne - Algernon Charles,University of Nebraska Press,1970,0-8032-5707-4,,,824,BLA,,,,,
14749,GEOREGE GISSING:  A CRIICAL STUDY,,Swinnerton - Frank,Martin Secker,1912,,,,824,GIS,,,,,
16380,THE GEORGIAN LITERARY SCENE,,Swinnerton - Geroge,J. M. Dent,1938,,,,824,SWI,,,,,
11772,GREEK HISTORY,,SWOBODA - HEINRICH,J. M. Dent & Co. - London,,,History,Ancient History - Greece,938,SWO,,,,,
12326,Life of Michelangelo Buonarroti~ The,in Two Volumes; Volume  the Second,Symonds - J. A.,Macmillan & Co. Ltd.,1911,,Biograhy,Michelangelo,MIC,Sym,,,,,
12325,Life of Michelangelo Buonarrotti ~ The,In Two Volumes; Volume the First,Symonds - J. A.,Macmillan & Sons,1911,,Biography,Michelangelo,MIC,Sym,,,,,
12467,SHELLEY,,SYMONDS - J. A.,Macmillan & Co. - Ltd.,1929,,Biography,Percy Bysshe Shelley,SHE,SYM,,,,,
16225,THE RENAISSANCE IN ITALY : THE CATHOLIC REACTION Part II,,Symonds - J. A.,Smith - Elder & Co,1886,REERENCE,,,945,SYM,,,,,
16226,THE RENAISSANCE IN ITALY : THE FINE ARTS,,Symonds - J. A.,Smith - Elder & Co,1882,REFERENCE,,,945,SYM,,,,,
16224,THE RENAISSANCE IN ITALY: THE CATHOLIC REACTION Part I,,Symonds - J. A.,Smith - Elder & Co,1886,REFERENCE,,,945,SYM,,,,,
16216,RENAISSANCE IN ITALY,The Age of the Despots,Symonds - John Addington,John Murry,1920,,,,945,SYM,,,,,
16221,RENAISSANCE IN ITALY : ITALIAN LITERATURE Part I,,Symonds - John Addington,Smith - Elder & Co,1881,REFERENCE,,,945,SYM,,,,,
16222,RENAISSANCE IN ITALY : ITALIAN LITERATURE Part II,,Symonds - John Addington,Smith - Elder & Co,1881,REFERENCE,,,985,SYM,,,,,
16223,RENAISSANCE IN ITALY : REVIVAL OF LEARNING,,Symonds - John Addington,Smith - Elder & Co,1882,REFERENCE,,,985,SYM,,,,,
12455,QUEST FOR CORVO ~ THE,An Experiment in Biography,SYMONS - A. J. A.,Penguin,1979,0 14 00.0291 X,Biography,Baron Corvo,COR,SYM,,,,,
12483,A. J. A. SYMONS,His Life and Speculations,SYMONS - JULIAN,Oxford University Press,1986,0 19 281916 X,Biography,A. J. A. Symons,SYM,SYM,,,,,
15344,STUDIES IN SEVEN ARTS,,Symons - Arthur,Archibald - Constable & Co,1906,,,,824,SYM,,,,,
14762,WILLIAM BLAKE,,Symons - Arthur,Jonathan Cape,1940,,,,824,BLA,,,,,
10213,SCIENCE: SENSE AND NONSENSE,,SYNGE - JOHN L.,Jonathan Cape - London,1951,,Pure Science,Pure Science - Philosophy & Theory,501,SYN,,,,,
15948,SHADOWS : RIDERS TO THE SEA ; THE SHADOW OF THE GLEN ; PURGATORY,A Trinity of Plays,Synge - J. M. & W. B. Yeats,Oberon Books,1962,1-84002-027-X,,,822,SYN,,,,,
10483,MYTH OF MENTAL ILLNESS ~ THE,Foundations of a Theory of Personal Conduct,SZASZ - THOMAS S.,Granada Publishing Ltd. - Herts.,1977,586 08087 2,Philosophy,General Psychology,150,SZA,,,,,
14984,EDGE OF THE SACRED,Transformation in Australia,Tacey - David J.,HarperCollins,1995,1-86371-408-1,,,150,TAC,,,,,
11062,REMINISCENCES,,TAGORE - RABINDRANATH,Macmillan and Co. Ltd. - London,1946,,Literature,Other Literatures - Other Indo-European,891,TAG,,,,,
11027,SADHANA,The Realisation of Life,TAGORE - RABINDRANATH,Macmillan and Co. Ltd. - London,1913,,Religion,Other Religions - Brahmanism & Related,294,TAG,,,,,
11049,SADHANA,The Realisation of Life,TAGORE - RABINDRANATH,Macmillan and Co. - London,1947,,Religion,Other Religions - Brahmanism & Related,294,TAG,,,,,
13837,COLLECTED POEMS AND PLAYS OF RABINDRANATH TAGORE,,Tagore - Rabindranath,Macmillan,1962,,,,891,TAG,,,,,
14139,FRUIT GATHERING,,Tagore - Rabindranath,Macmillan and Co,1943,,,,891,TAG,,,,,
14140,FRUIT GATHERING,,Tagore - Rabindranath,Macmillan and Co,1921,,,,891,TAG,,,,,
14142,GITANJALI,A collection of prose translations made by the author from the original Bengali,Tagore - Rabindranath,Macmillan and Co,1926,,,,891,TAG,,,,,
14143,GITANJALI AND FRUIT-GATHERING,,Tagore - Rabindranath,Macmillan and Co,1919,,,,891,TAG,,,,,
15208,QUARTET,translated from the Bengali by Kaiser Haq,Tagore - Rabindranath,Heinemann,1993,0435-95086-X,,,891,TAG,,,,,
14145,RABINDRANATH TAGORE:  SELECTED POEMS,Translated by William Raddice,Tagore - Rabindranath,Penguin,1985,,,,891,TAG,,,,,
14724,SELECTED SHORT STORIES,,Tagore - Rabindranath,Penguin,1991,,,,891,TAG,,,,,
14726,SELECTED SHORT STORIES,,Tagore - Rabindranath,Penguin,1994,,,,891,TAG,,,,,
14141,THE CRESCENT MOON,translated form the original Bengali by the author,Tagore - Rabindranath,Macmillan and Co,1951,,,,891,TAG,,,,,
13516,THE GARDENER,translated by the author from the original Bengali,Tagore - Rabindranath,Macmillan & Co,1938,,,,891,TAG,,,,,
14725,THE HOME AND THE WORLD,,Tagore - Rabindranath,Penguin,1985,,,,891,TAG,,,,,
12349,Spirit of Allah ~ The,Khomeini and the Islamic Revolution,Taheri - Amir,Hutchinson,1985,0 09 160320 X,Biography,Ayatollah Ruholla Khomeini,KHO,Tah,,,,,
11814,NON-VIOLENT THEORIES OF PUNISHMENT,Indian and Western,TAHTINEN - UNTO,Motilal Banarsidass,1983,0-89581-646-6,Social Sciences,Social Welfare - Criminology & Correction,364,TAH,,,,,
10598,MAN - GOD AND THE UNIVERSE,,TAIMNI - I. K.,The Theosophical Publishig House - Madras,1969,,Religion,Other Religions - Brahmanism & Related,294,TAI,,,,,
10740,SELF-CULTURE,The Problem of Self-Discovery and Self-Realization in the Light of Occultism,TAIMNI - I. K.,The Theosophical Publishing House - Madras,1970,,Philosophy,Branches of Psychology - Occult Sciences,133,TAI,,,,,
12551,INTRODUCING SOCIAL PSYCHOLOGY,An Analysis of Individual Reaction and Response,TAJFEL - HENRI & FRASER - COLIN (EDS.),Penguin,1990,0 14 013469 7,Philosophy,General Psychology,150,TAJ,,,,,
11296,TAO TE CHING,,TA-KAO - CH'U,Unwin Paperbacks - London,1985,0-04-299012-2,Religion,Other Religions - Other Religions,299,TA-,,,,,
14536,THE LETTERS AND LIFE OF CHARLES LAMB,,Talfourd - T. N. (ed.),Sisley's Ltd.,,,,,826,LAM,,,,,
12198,STARTING ASTRONOMY,,TANCOCK - E. O.,George Philip & Son Ltd. - London,1951,,Pure Science,Astronomy & Allied Sciences,520,TAN,,,,,
15203,IN PRAISE OF SHADOWS,translated form the Japanese,Tanizaki - Jun'ichiro,Leete's Island Books,1977,0-918172-02,,,895.6,TAN,,,,,
11992,ENGLISH CONSTITUTIONAL CONFLICTS OF THE SEVENTEENTH CENTURY 1603-1689,,TANNER - J. R.,Cambridge University Press,1966,,History,Europe - England,942,TAN,,,,,
16117,SCHOPENHAUER,,Tanner - Michael,Phoenix,1998,0-753-80442-5,,,193,SCH,,,,,
15986,SCULPTING IN TIME,Reflections on the Cinema,Tarkovsky - Andrey,Fber & Faber,1989,0-571-15135-3,,,774,TAR,,,,,
15987,TIME WITHIN TIME,The Diaries 1970 - 1986,Tarkovsky - Andrey,Faber & Faber,1994,0-571-16717-9,,,774,TAR,,,,,
10532,KUM NYE RELAXATION,Part 2: Movement Exercises,TARTHANG TULKU,Dharma Publishing - California,1978,0-913546-74-7,Technology,Medical Sciences,610,TAR,,,,,
10537,KUM NYE RELAXATION,Part 1: Theory - Preparation - Massage,TARTHANG TULKU,Dharma Publishing - California,1978,0-913546-25-9,Technology,Medical Sciences,610,TAR,,,,,
10486,TODAY'S NEUROTIC FAMILY,A Journey into Psychoanalysis,TASHMAN - HARRY F.,University Publishers Inc. - New York,1960,,Philosophy,General Psychology,150,TAS,,,,,
15672,SALVADOR DALI,,Tate Gallery,Tate Gallery,1980,0-905005-37-6,,,750,DAL,,,,,
10625,STUDIES IN JAINA PHILOSOPHY,,TATIA - NATHMAL,Jain Cultural Research Society - Banaras,1951,,Religion,Other Religions - Brahmanism & Related,294,TAT,,,,,
15118,IMAGE OF THE ANGELS,,Tatic-Djuric - Mirjana,Catholic Art Book Guild,1964,,,,755,TAT,,,,,
11044,ESSAYS THROWING NEW LIGHT ON THE GANDHARVAS - THE APSARASES - THE YAKSHAS AND THE KINNARAS ~ THE,,TAVAKAR - N. G.,Tavkar Prakashan - Bombay,1971,,Religion,Other Religions - Brahmanism & Related,294,TAV,,,,,
11121,RADICAL TRADITION ~ THE,Twelve Essays on Politics - Education and Literature,TAWNEY - R. H.,George Allen & Unwin Ltd. - London,1964,,Social Sciences,Social Sciences - Essays & Lectures,304,TAW,,,,,
10986,RELIGION AND THE RISE OF CAPITALISM,Holland Memorial Lectures 1922,TAWNEY - R. H.,New American Library - New York,1952,,Social Sciences,Social Sciences - Essays & Lectures,304,TAW,,,,,
11918,RELIGION AND THE RISE OF CAPITALISM,Holland Memorial Lectures 1922,TAWNEY - R. H.,Penguin Books,1977,1 1402 0023 1,Social Sciences,Social Sciences - Essays & Lectures,304,TAW,,,,,
11941,BISMARCK,,TAYLOR - A. J. P.,New English Library - London,1974,450 02168 8,Biography,Otto Von Bismark,BIS,TAY,,,,,
12007,ENGLISH HISTORY 1914-1945,,TAYLOR - A. J. P.,Oxford University Press,1965,,History,Europe - England,942,TAY,,,,,
11921,EUROPE: GRANDEUR AND DECLINE,,TAYLOR - A. J. P.,Penguin Books,1967,,History,Europe,940,TAY,,,,,
11922,EUROPE: GRANDEUR AND DECLINE,,TAYLOR - A. J. P.,Penguin Books,1974,0 1402 0909 3,History,Europe,940,TAY,,,,,
11926,ORIGINS OF THE SECOND WORLD WAR ~ THE,,TAYLOR - A. J. P.,Hamish Hamilton - London,1962,,History,History - Medieval & Modern World,909,TAY,,,,,
11911,STRUGGLE FOR MASTERY IN EUROPE 1848-1918 ~ THE,,TAYLOR - A. J. P.,Oxford University Press,1954,,History,Europe,940,TAY,,,,,
11924,FIRST WORLD WAR ~ THE,An Illustrated History,TAYLOR - A. J. P. TAYLOR,Penguin Books,1967,,History,History - Medieval & Modern World,909,TAY,,,,,
11306,FALL OF THE DYNASTIES ~ THE,The Collapse of the Old Order 1905-1922,TAYLOR - EDMOND,Weidenfeld and Nicolson - London,1963,,History,Europe,940,TAY,,,,,
12078,SALUTE TO BRITISH GENIUS ~ A,,TAYLOR - GORDON RATTRAY,John Player Foundation - London,1977,436 51637 3,Technology,Technology - History & Local Treatment,609,TAY,,,,,
10970,HOLY LIVING AND DYING: WITH PRAYERS,Containing the Whole Duty of a Christian,TAYLOR - JEREMY,George Bell & Sons - London,1891,,Religion,Devotional & Practical - Personal Religion,214.8,TAY,,,,,
11653,COMING OF THE SAINTS ~ THE,Imaginations and  Studies in Early Church History and Tradition,TAYLOR - JOHN W.,Methuen & Co. Ltd. - London,1923,,Religion,Christian Church History,217,TAY,,,,,
12359,Leonardo the Florentine,A Study in Personality,Taylor - Rachel Annand,Blue Ribbon Books - Inc,,,Biography,Leonardo da Vinci,LEO,Tay,,,,,
16425,PLATO,The Man and his Work,Taylor - A. E.,Methuen and Co,1977,0-416-67590-5,,,184,PLA,,,,,
13360,ENGLISH HISTORY 1914-1945,,TAYLOR - A. J. P.,Oxford University Press,1967,,History,England,942,TAY,,,,,
14483,THE ART OF TODAY,,Taylor - Brandon,Weidenfeld and Nicolson,1995,0-297-83366-9,,,709,TAY,,,,,
15564,THE GREAT EVOLUTION MYSTERY,,Taylor - Gordon Rattray,Sphere Books /Abacus,1964,,,,501,TAY,,,,,
16282,THE WHOLE WORKS OF RIGHT REV. JEREMY TAYLOR D.D. VOLUME II,with an essay biographical and critical,Taylor - Jeremy,Henry G. Bohn,1862,REFERENCE,,,208,TAY,,,,,
16281,THE WHOLE WORKS OF THE RIGHT REV JEREMY TAYLOR D.D. VOLUME I,with an essay biographical and critical,Taylor - Jeremy,Herny G. Bohn,1862,REFERENCE,,,208,TAY,,,,,
16283,THE WHOLE WORKS OF THE RIGHT REV. JEREMY TAYLOR D.D.,with an esay biogrpahical and critical,Taylor - Jeremy,Henry G. Bohn,1862,REFERENCE,,,208,TAY,,,,,
13276,THINKING ABOUT ISLAM,,TAYLOR - John B.,Lutterworth Educational,1983,71882583,Religions,Islam,297,TAY,,,,,
14925,LADS,Love Poetry of the Trenches,Taylor - Martin (ed.),Constable,1989,0-09-468830-3,,,821,TAY,,,,,
16441,PYTHAGOREAN PRECEPTS,translated from the Greek by Thomas Taylor,Taylor - Thomas,The Alexandrian Press,1983,0-916411-00-1,,,182,TAY,,,,,
16474,THE ELEUSINIAN & BACCHIC MYSTERIES,,Taylor - Thomas,Wizards Bookshelf,1987,,,,292,TAY,,,,,
16476,THE HYMNS OF ORPHEUS,The Life and Theology of Orpheus - to which is added the essay of Plotinus Concerning the Beautiful,Taylor - Thomas,The Philosophical Research Society,1981,0-89314-415-0,,,186,TAY,,,,,
16535,HYMNS AND INITIATIONS,,Taylor - Thomas (trans.),The Prometheus Trust,1994,1-898910-04-9,,,186,TAY,,,,,
16553,SALLUST ON THE GODS AND THE WORLD ; THE PYTHAGORIC SENTENCES OF DEMOPHILUS ; 5 HYMNS BY PROCLUS ; 5 HYMN,,Taylor - Thomas (trans.),The Philosophical Research Society,1976,0-89314-401-0,,,186,TAY,,,,,
15338,SHERWOOD ANDERSON,,Taylor - Welford Dunaway,Frederick Ungar Publishing,1977,0-8044-2862-2,,,814,AND,,,,,
14375,POPOL VUH,The Mayan Book of the Dawn of Life,Tedlock - Dennis (ed.),Simon & Schuster,1986,0-671-61771-0,,,898,TED,,,,,
10529,KARATE,,TEGNER - BRUCE,Granada Publishing - London,1978,0 583 11506 3,Technology,Medical Sciences,610,TEG,,,,,
12643,MISS BAGSHOT GOES TO TIBET,,TELSCOMBE - ANNE,Harvill Press,1962,,Literature & Rhetori,English Fiction,823,TEL,,,,,
14456,HE WHO SAW EVERYTHING,A verse translation of the Epic of Gilgamesh,Temple - Richard (trans.),Rider,1991,0-7126-4798-8,,,892,GIL,,,,,
14600,ESSAYS,,Temple - Sir William,Balckie & Sons,,,,,824,TEM,,,,,
14753,THEOPHILE GAUTIER,,Tennant - P. E.,The Athlone Press,1975,0-485-12204-9,,,844,GAU,,,,,
14589,ALFRED LORD TENNYSON:  SELECTED POEMS,,Tennyson - Alfred Lord,Penguin,1991,,,,821,TEN,,,,,
15976,TENNYSON'S POETICAL WORKS,,Tennyson - Alfred Lord,Macmillan & Co,1899,,,,821,TEN,,,,,
13780,TENNYSON'S POETRY,Selected and edited by Robert W. Hill - Jr,Tennyson - Alfred Lord,W.W.Norton and Co,1971,,,,821,TEN,,,,,
13779,THE COMPLETE WORKS OF ALFRED LORD TENNYSON,,Tennyson - Alfred Lord,Macmillan and Co,1895,,,,821,TEN,,,,,
16118,THE POEMS OF ALFRED LORD TENNYSON VOLUME I :  1830-1856,,Tennyson - Alfred Lord,J. M. Dent,1906,,,,821,TEN,,,,,
14175,TI AHOMS AND THE STARS,Three Ritual Texts to Ward off Danger,Terwiel - B.J. and Ranoo Wichasin (eds.),South-east Asia Program,1992,0-87727-709-5,,,390,TER,,,,,
12241,DAUGHTER OF TIME ~ THE,,TEY - JOSEPHINE,Penguin Books,1966,,History,Europe - England,942,TEY,,,,,
14734,VANITY FAIR,A Novel without a Hero,Thackeray - William,Odhams Press Limited,,,,,823,THA,,,,,
11511,MYSTICAL AND VISIONARY TREATISES OF SUHRAWARDI ~ THE,,THACKSTON - W. M. (TRANS),The Octagon Press - London,1982,90086095 2,Religion,Other Religions - Islam & Bahaism,297,THA,,,,,
14267,THE ELOQUENT ECSTASY,,Thakar - Vimala,private,1962,,,,891,THA,,,,,
10508,LIFE WORLD LIBRARY - RUSSIA,,THAYER - CHARLES W.,Time Inc.,1961,,General Works,General Periodicals,50,THA,,,,,
16172,LIFE OF BEETHOVEN,,Thayer - Alexander,The Folio Society,2001,,,,920,BEE,,,,,
10507,LIFE WORLD LIBRARY - THE UNITED STATES,,THE EDITORS,Time-Life International (Nederland) N.V.,1968,,General Works,General Periodicals,50,THE,,,,,
12886,17TH CENTURY ART IN EUROPE,An Illustrated Souvenir of the Exhibition of 17th Century Art in Europe at the Royal Academy of Arts - London 1938,THE ROYAL ACADEMY OF ARTS,The Royal Academy of Arts,1938,,The Arts,Galleries - Museums - Private Collections,708,THE,,,,,
12686,EXHIBITION OF FRENCH ART,An Illustrated Souvenir of the Exhibition of French Art at the Royal Academy of Arts London,THE ROYAL ACADEMY OF ARTS,The Executive Committee of the Exhibition,1932,,The Arts,Galleries - Museums - Private Collections,708,THE,,,,,
15685,THE PRE-RAPHAELITES,,The Tate Gallery,Penguin,1984,0-14-006993-3,,,709,TAT,,,,,
13077,"STUDIES IN ""THE VOICE OF THE SILENCE""",,THE THEOSOPHICAL MOVEMENT,Theosophy Company (India),1969,,Philosophy,Paranormal Phenomena - Parapsychology & Occultism,133,THE,,,,,
13095,THEOSOPHICAL MOVEMENT 1875-1950 ~ THE,,THE THEOSOPHICAL MOVEMENT,The Cunningham Press,1951,,Philosophy,Paranormal Phenomena - Parapsychology & Occultism,133,THE,,,,,
15745,DELPHI,,Themelis - Petros G.,Etdotike Athenon,1984,,,,938,DEL,,,,,
16442,MATHEMATICS USEFUL FOR UNDERSTANDING PLATO,translated by R. & D. Lawlor,Theon of Smyrna,Secret Doctrine Reference Series,1979,0-913510-24-6,,,184,PLA,,,,,
13037,CHARACTERS OF THEOPHRASTUS ILLUSTRARED BY PHYSIOGNOMICAL SKETCHES,,THEOPHRASTUS,Webb - Millington & Co.,1860,,Autobiography,Physiognomy,138,THE,,,,,
11386,AUTOBIOGRAPHY OF A SAINT,The Story of a Soul,THERESE OF LISIEUX,Collins - London,1975,0 00 623577 8,Autobiography,Thereses of Lisieux,THE,THE,,,,,
12477,GEORGE THOMAS - MR. SPEAKER,The Memoirs of Viscount Tonypandy,THOMAS - GEORGE,Arrow,1985,0 09 944590 5,Autobiography,George Thomas,THO,THO,,,,,
10974,PONTIFF,,THOMAS - GORDON & MAX MORGAN-WITTS,Granada Publishing Ltd. - London,1984,0-586-05662-9,Religion,Christian Churches & Sects - Roman Catholic Church,218.2,THO,,,,,
11065,RELIGION AND THE DECLINE OF MAGIC,Studies in Popular Beliefs in Sixteenth and Seventeenth Century England,THOMAS - KEITH,Penguin Books,1971,0 14055 150 6,Religion,Religion - History,209,THO,,,,,
11133,LIVES OF A CELL ~ THE,Notes of a Biology Watcher,THOMAS - LEWIS,Futura Publications Ltd.,1973,0 8600 7745 4,Pure Science,Anthropology & Biology - Biology,574,THO,,,,,
15437,NOT GUILTY,In Defence of the Modern Man,Thomas - David,Weidenfeld and Nicolson,1993,0-297-81216-5,,,301,THO,,,,,
13529,DEATHS AND ENTRANCES,,Thomas - Dylan,J. M. Dent & Sons,1968,460 02075 7,,,821,THO,,,,,
13797,THE WORKS OF EDWARD THOMAS,with an introduction and bibliiography,Thomas - Edward,Wordsworth Editions Ltd,1994,1-85326-409-1,,,821,THO,,,,,
15440,ET CETERA - ET CETERA,Notes of a Word-Watcher,Thomas - Lewis,Little - Brown & Co,1990,0-316-84099-8,,,420,THO,,,,,
14471,NO TRUCE WITH THE FURIES,,Thomas - R. S.,Bloodaxe Books,1995,1-85224-361-9,,,821,THO,,,,,
16112,R.S. THOMAS,elected and edited by Anthony Thwaite,Thomas - R.S.,Everyman / J.M.Dent,1996,0-460-87811-5,,,821,THO,,,,,
14201,THE BRITISH,Their Religious Beliefs and Practices 1800 - 1986,Thomas - Terence (ed.),Routledge,1988,0-415-01300-3,,,306,THO,,,,,
12333,William Morris,Romantic to Revolutionary,Thompson - E. P.,Merlin,1977,,Biography,William Morris,MOR,Tho,,,,,
10567,ESSAYS OF TODAY AND YESTERDAY,,THOMPSON - FRANCIS,George G. Harrap & Co. Ltd. - London,1927,,Literature,English Literature - English Essays,824,THO,,,,,
12218,HELL'S ANGELS,,THOMPSON - HUNTER S.,Penguin Books,1967,14 002801 3,Social Sciences,Social Sciences - Sociology,301,THO,,,,,
16567,THE CONCISE OXFORD DICTIONARY,ninth edition,Thompson - Della (ed.),Clarendon Press - Oxford,1995,0-19-861319-9,,,423,OXF,,,,,
13854,THE HOUND OF HEAVEN,,Thompson - Francis,Burns and Oates,,,,,821,THO,,,,,
13855,THE POEMS OF FRANCIS THOMPSON,,Thompson - Francis,Hollis and Carter,1947,,,,821,THO,,,,,
14463,THE WORKS OF FRANCIS THOMPSON:  POEMS:  VOLUME II,,Thompson - Francis,Burns & Oates Ltd,,,,,828,THO,,,,,
14464,THE WORKS OF FRANCIS THOMPSON:  PROSE:  VOLUME III,,Thompson - Francis,Burns and Oates,,,,,828,THO,,,,,
14462,THE WORKS OF FRANCIS THOMPSON: POEMS VOLUME I,,Thompson - Francis,Burns & Oates,1913,,,,828,THO,,,,,
12995,PSYCHOLOGY OF THINKING ~ THE,,THOMSOM - ROBERT,Penguin,1961,,Psychology,Mental Processes & Intelligence,153,THO,,,,,
12244,ENGLAND IN THE NINETEENTH CENTURY,,THOMSON - DAVID,Penguin Books,1967,,History,Europe - England,942,THO,,,,,
11972,ENGLAND IN THE NINETEENTH CENTURY (1815-1914),,THOMSON - DAVID,Penguin Books,1964,,History,Europe - England,942,THO,,,,,
11973,ENGLAND IN THE NINETEENTH CENTURY (1815-1914),,THOMSON - DAVID,Penguin Books,1975,0 1402 0197 1,History,Europe - England,942,THO,,,,,
11974,ENGLAND IN THE TWENTIETH CENTURY,,THOMSON - DAVID,Penguin Books,1965,,History,Europe - England,942,THO,,,,,
11912,EUROPE SINCE NAPOLEON,,THOMSON - DAVID,Longmans - London,1964,,History,Europe,940,THO,,,,,
11915,NEW CAMBRIDGE MODERN HISTORY ~ THE,XII: The Era of Violence 1898-1945,THOMSON - DAVID (ED),Cambridge University Press,1960,,History,History - Medieval & Modern World,909,THO,,,,,
